soil_temp,soil_phs,Plant_Type
34.0,4.8,unknown
44.0,8.7,unknown
44.0,6.2,unknown
36.0,5.2,unknown
44.0,5.2,unknown
36.0,5.0,unknown
44.0,6.8,unknown
42.0,5.0,unknown
44.0,5.3,unknown
34.0,5.4,unknown
44.0,5.6,unknown
36.0,5.8,unknown
42.0,8.3,unknown
34.0,5.0,unknown
44.0,7.6,unknown
44.0,7.4,unknown
35.0,5.3,unknown
44.0,6.4,unknown
36.0,6.7,unknown
44.0,5.9,unknown
34.0,6.9,unknown
44.0,6.3,unknown
34.0,8.7,Drought-Resistant Plants
44.0,8.3,unknown
35.0,6.5,unknown
44.0,8.7,unknown
36.0,7.9,unknown
44.0,7.2,unknown
35.0,7.6,Drought-Resistant Plants
44.0,7.6,unknown
44.0,4.7,unknown
36.0,6.7,unknown
44.0,5.3,unknown
36.0,4.5,unknown
44.0,4.8,unknown
34.0,5.7,unknown
45.0,8.5,unknown
35.0,5.2,unknown
46.0,4.9,unknown
36.0,6.1,unknown
44.0,5.5,unknown
36.0,8.8,unknown
42.0,8.4,unknown
36.0,7.6,unknown
46.0,6.1,unknown
44.0,4.9,unknown
34.0,6.2,unknown
44.0,8.3,unknown
34.0,7.9,Drought-Resistant Plants
44.0,6.8,unknown
35.0,5.8,unknown
46.0,8.2,unknown
36.0,8.5,unknown
46.0,5.4,unknown
34.0,8.7,Drought-Resistant Plants
46.0,6.8,unknown
36.0,6.6,unknown
44.0,8.6,unknown
35.0,7.2,unknown
46.0,7.6,unknown
44.0,6.7,unknown
34.0,4.9,unknown
44.0,4.7,unknown
34.0,5.9,unknown
44.0,8.4,unknown
42.0,6.5,unknown
46.0,5.3,unknown
36.0,5.8,unknown
46.0,6.8,unknown
34.0,6.0,unknown
44.0,7.4,unknown
35.0,7.3,unknown
46.0,5.9,unknown
35.0,6.6,unknown
44.0,6.4,unknown
42.0,5.0,unknown
35.0,4.9,unknown
46.0,7.8,unknown
35.0,5.8,unknown
46.0,8.3,unknown
36.0,5.1,unknown
42.0,8.4,unknown
34.0,7.0,unknown
44.0,8.3,unknown
34.0,5.4,unknown
46.0,6.8,unknown
35.0,6.4,unknown
44.0,8.6,unknown
36.0,8.5,unknown
46.0,6.4,unknown
35.0,5.7,unknown
44.0,7.3,unknown
42.0,6.3,unknown
34.0,7.4,unknown
42.0,8.9,unknown
36.0,5.2,unknown
44.0,5.2,unknown
36.0,6.4,unknown
44.0,6.3,unknown
34.0,6.5,unknown
44.0,4.7,unknown
34.0,6.3,unknown
44.0,7.6,unknown
34.0,6.5,unknown
46.0,7.5,unknown
35.0,6.5,unknown
44.0,6.5,unknown
42.0,8.3,unknown
35.0,6.0,unknown
46.0,8.2,unknown
24.0,5.4,unknown
35.0,7.5,Drought-Resistant Plants
44.0,8.2,unknown
34.0,7.2,unknown
44.0,8.3,unknown
34.0,5.3,unknown
44.0,5.2,unknown
35.0,5.0,unknown
46.0,8.5,unknown
25.0,8.1,Drought-Resistant Plants
35.0,4.5,unknown
46.0,7.7,unknown
42.0,7.6,unknown
35.0,4.9,unknown
46.0,6.4,unknown
36.0,7.1,unknown
44.0,8.6,unknown
28.2,6.4,Tropical and Wetland Plants
35.0,5.0,unknown
46.0,5.2,unknown
34.0,6.6,unknown
44.0,6.2,unknown
19.3,5.9,Leafy Greens and Root Vegetables
34.0,7.6,Drought-Resistant Plants
42.0,6.6,unknown
36.0,5.9,unknown
44.0,6.3,unknown
26.1,7.3,Herbs and Aromatic Plants
34.0,6.7,unknown
42.0,7.4,unknown
42.0,8.5,unknown
36.0,5.4,unknown
42.0,8.6,unknown
34.0,8.0,Drought-Resistant Plants
42.0,4.9,unknown
34.0,5.3,unknown
42.0,8.7,unknown
36.0,5.5,unknown
44.0,5.4,unknown
36.0,6.1,unknown
44.0,7.2,unknown
36.0,6.5,unknown
46.0,6.5,unknown
36.0,7.1,unknown
44.0,7.5,unknown
42.0,5.2,unknown
35.0,5.9,unknown
46.0,6.0,unknown
35.0,4.9,unknown
44.0,8.9,unknown
35.0,8.1,Drought-Resistant Plants
46.0,5.0,unknown
34.0,5.0,unknown
44.0,8.6,unknown
35.0,8.2,Drought-Resistant Plants
46.0,7.7,unknown
36.0,8.9,unknown
44.0,5.9,unknown
36.0,5.6,unknown
44.0,4.8,unknown
36.0,5.1,unknown
44.0,4.8,unknown
34.0,7.9,Drought-Resistant Plants
44.0,6.7,unknown
35.0,4.5,unknown
46.0,6.3,unknown
34.0,5.2,unknown
44.0,8.8,unknown
36.0,5.7,unknown
44.0,5.5,unknown
35.0,6.8,unknown
46.0,5.8,unknown
36.0,8.1,unknown
44.0,7.2,unknown
36.0,7.0,unknown
44.0,6.9,unknown
34.0,5.3,unknown
44.0,7.8,unknown
35.0,6.0,unknown
46.0,4.9,unknown
34.0,7.9,Drought-Resistant Plants
44.0,7.9,unknown
36.0,5.6,unknown
44.0,5.8,unknown
35.0,8.8,Drought-Resistant Plants
44.0,7.0,unknown
35.0,5.4,unknown
44.0,5.2,unknown
35.0,4.6,unknown
44.0,8.5,unknown
34.0,8.4,Drought-Resistant Plants
44.0,8.4,unknown
36.0,5.4,unknown
44.0,6.0,unknown
34.0,5.7,unknown
44.0,5.4,unknown
36.0,6.1,unknown
44.0,6.6,unknown
35.0,7.6,Drought-Resistant Plants
46.0,6.5,unknown
36.0,7.6,unknown
44.0,8.2,unknown
34.0,7.1,unknown
44.0,8.1,unknown
36.0,5.3,unknown
44.0,8.5,unknown
34.0,8.1,Drought-Resistant Plants
42.0,7.1,unknown
36.0,7.5,unknown
44.0,8.8,unknown
34.0,6.5,unknown
44.0,4.7,unknown
36.0,8.5,unknown
42.0,8.6,unknown
34.0,7.4,unknown
44.0,8.1,unknown
36.0,6.6,unknown
44.0,5.4,unknown
34.0,8.3,Drought-Resistant Plants
44.0,8.2,unknown
34.0,7.2,unknown
44.0,8.8,unknown
35.0,8.3,Drought-Resistant Plants
44.0,7.3,unknown
36.0,9.0,unknown
44.0,5.4,unknown
36.0,5.9,unknown
44.0,5.0,unknown
34.0,8.3,Drought-Resistant Plants
44.0,7.5,unknown
42.0,7.9,unknown
44.0,6.4,unknown
34.0,6.9,unknown
44.0,4.5,unknown
44.0,5.9,unknown
34.0,5.0,unknown
44.0,5.2,unknown
42.0,6.3,unknown
44.0,4.5,unknown
36.0,8.6,unknown
44.0,5.3,unknown
42.0,8.4,unknown
44.0,6.7,unknown
35.0,4.7,unknown
46.0,7.7,unknown
42.0,5.9,unknown
46.0,6.2,unknown
42.0,6.7,unknown
46.0,8.6,unknown
36.0,8.8,unknown
42.0,7.9,unknown
35.0,4.8,unknown
42.0,4.7,unknown
34.0,7.4,unknown
42.0,8.1,unknown
35.0,5.4,unknown
46.0,7.1,unknown
36.0,7.3,unknown
42.0,7.8,unknown
36.0,8.4,unknown
42.0,6.6,unknown
35.0,6.3,unknown
44.0,5.7,unknown
36.0,8.3,unknown
42.0,7.5,unknown
36.0,6.1,unknown
44.0,7.5,unknown
36.0,6.4,unknown
42.0,7.6,unknown
44.0,6.5,unknown
34.0,5.4,unknown
44.0,7.2,unknown
34.0,6.2,unknown
46.0,5.2,unknown
35.0,8.8,Drought-Resistant Plants
44.0,7.3,unknown
35.0,7.1,unknown
42.0,4.8,unknown
27.4,8.4,Drought-Resistant Plants
34.0,6.7,unknown
42.0,7.8,unknown
34.0,7.5,Drought-Resistant Plants
44.0,5.2,unknown
34.0,6.5,unknown
44.0,5.1,unknown
42.0,5.1,unknown
44.0,8.3,unknown
44.0,7.6,unknown
36.0,7.4,unknown
42.0,8.3,unknown
36.0,6.6,unknown
42.0,6.6,unknown
34.0,8.4,Drought-Resistant Plants
42.0,7.7,unknown
20.5,5.0,unknown
36.0,8.0,unknown
42.0,7.7,unknown
35.0,8.5,Drought-Resistant Plants
44.0,7.9,unknown
35.0,5.9,unknown
46.0,7.8,unknown
44.0,4.9,unknown
35.0,4.7,unknown
44.0,8.5,unknown
36.0,8.6,unknown
46.0,5.5,unknown
35.0,4.8,unknown
46.0,8.2,unknown
42.0,6.3,unknown
44.0,8.0,unknown
36.0,4.7,unknown
44.0,5.4,unknown
42.0,7.8,unknown
44.0,4.9,unknown
34.0,5.9,unknown
42.0,6.7,unknown
42.0,6.5,unknown
47.0,5.3,unknown
46.0,5.1,unknown
36.0,7.1,unknown
42.0,6.2,unknown
34.0,5.3,unknown
46.0,5.2,unknown
36.0,6.8,unknown
44.0,4.6,unknown
35.0,5.8,unknown
42.0,6.5,unknown
34.0,5.7,unknown
44.0,4.6,unknown
36.0,6.7,unknown
42.0,9.0,unknown
42.0,7.4,unknown
44.0,8.1,unknown
46.0,8.8,unknown
34.0,8.7,Drought-Resistant Plants
44.0,7.6,unknown
36.0,4.9,unknown
46.0,5.9,unknown
42.0,5.4,unknown
42.0,8.1,unknown
35.0,7.9,Drought-Resistant Plants
44.0,8.3,unknown
42.0,8.3,unknown
46.0,8.5,unknown
46.0,7.0,unknown
34.0,7.0,unknown
42.0,7.7,unknown
42.0,6.1,unknown
44.0,6.4,unknown
35.0,9.0,Drought-Resistant Plants
46.0,5.3,unknown
42.0,7.0,unknown
44.0,8.9,unknown
42.0,6.0,unknown
44.0,6.3,unknown
35.0,6.5,unknown
46.0,5.8,unknown
35.0,7.5,Drought-Resistant Plants
42.0,6.4,unknown
36.0,4.5,unknown
46.0,6.7,unknown
36.0,5.1,unknown
46.0,4.7,unknown
44.0,4.5,unknown
34.0,4.5,unknown
45.0,7.9,unknown
34.0,7.6,Drought-Resistant Plants
44.0,6.1,unknown
36.0,6.1,unknown
46.0,5.6,unknown
36.0,7.1,unknown
42.0,8.0,unknown
20.5,7.5,Warm-Season Fruits and Vegetables
36.0,7.7,unknown
44.0,5.7,unknown
34.0,8.9,Drought-Resistant Plants
44.0,5.7,unknown
34.0,8.4,Drought-Resistant Plants
44.0,6.9,unknown
46.0,7.4,unknown
36.0,5.3,unknown
44.0,8.8,unknown
35.0,7.7,Drought-Resistant Plants
46.0,5.9,unknown
35.0,8.8,Drought-Resistant Plants
46.0,8.5,unknown
34.0,9.0,Drought-Resistant Plants
42.0,6.3,unknown
34.0,8.9,Drought-Resistant Plants
44.0,6.6,unknown
36.0,6.8,unknown
42.0,6.5,unknown
44.0,7.7,unknown
34.0,5.5,unknown
42.0,4.9,unknown
35.0,6.5,unknown
46.0,5.0,unknown
36.0,8.2,unknown
44.0,8.0,unknown
35.0,7.2,unknown
46.0,4.5,unknown
35.0,8.0,Drought-Resistant Plants
42.0,6.7,unknown
34.0,8.6,Drought-Resistant Plants
44.0,8.0,unknown
44.0,5.2,unknown
36.0,8.7,unknown
42.0,8.8,unknown
42.0,5.5,unknown
44.0,5.9,unknown
34.0,7.4,unknown
42.0,6.0,unknown
36.0,4.7,unknown
46.0,7.1,unknown
35.0,6.6,unknown
42.0,8.9,unknown
35.0,5.8,unknown
46.0,5.2,unknown
35.0,6.1,unknown
46.0,4.6,unknown
42.0,8.1,unknown
44.0,4.8,unknown
42.0,8.4,unknown
44.0,6.9,unknown
46.0,6.5,unknown
35.0,6.5,unknown
44.0,5.7,unknown
42.0,8.8,unknown
44.0,8.9,unknown
34.0,6.9,unknown
42.0,5.6,unknown
35.0,7.5,Drought-Resistant Plants
42.0,7.8,unknown
35.0,6.2,unknown
42.0,8.0,unknown
44.0,5.8,unknown
42.0,8.2,unknown
44.0,4.6,unknown
36.0,6.4,unknown
44.0,8.4,unknown
42.0,6.5,unknown
44.0,8.5,unknown
42.0,8.1,unknown
44.0,4.9,unknown
35.0,5.9,unknown
44.0,5.1,unknown
35.0,8.5,Drought-Resistant Plants
42.0,8.6,unknown
34.0,7.7,Drought-Resistant Plants
42.0,8.7,unknown
45.0,8.4,unknown
47.0,8.5,unknown
36.0,8.0,unknown
42.0,7.3,unknown
46.0,5.2,unknown
36.0,7.9,unknown
42.0,6.0,unknown
34.0,6.0,unknown
42.0,8.4,unknown
42.0,8.9,unknown
44.0,6.3,unknown
35.0,6.3,unknown
42.0,4.9,unknown
42.0,7.4,unknown
44.0,7.0,unknown
34.0,8.2,Drought-Resistant Plants
42.0,6.5,unknown
46.0,5.3,unknown
42.0,6.7,unknown
44.0,7.0,unknown
36.0,8.3,unknown
42.0,7.8,unknown
42.0,5.6,unknown
44.0,5.9,unknown
42.0,7.4,unknown
44.0,7.6,unknown
35.0,6.8,unknown
42.0,4.6,unknown
36.0,6.7,unknown
42.0,5.9,unknown
34.0,5.0,unknown
42.0,4.6,unknown
44.0,4.6,unknown
42.0,7.4,unknown
44.0,7.5,unknown
35.0,5.6,unknown
44.0,5.7,unknown
35.0,8.0,Drought-Resistant Plants
42.0,5.7,unknown
35.0,6.3,unknown
42.0,8.7,unknown
36.0,8.6,unknown
42.0,9.0,unknown
35.0,5.4,unknown
42.0,5.3,unknown
42.0,8.9,unknown
44.0,4.5,unknown
42.0,4.6,unknown
44.0,7.7,unknown
36.0,5.2,unknown
44.0,6.4,unknown
44.0,5.4,unknown
35.0,7.9,Drought-Resistant Plants
44.0,7.0,unknown
42.0,8.1,unknown
44.0,8.1,unknown
35.0,7.4,unknown
42.0,8.0,unknown
35.0,6.1,unknown
44.0,7.1,unknown
34.0,7.2,unknown
42.0,6.2,unknown
34.0,5.8,unknown
45.0,4.6,unknown
36.0,8.3,unknown
44.0,5.5,unknown
44.0,5.7,unknown
35.0,6.1,unknown
42.0,6.7,unknown
34.0,7.6,Drought-Resistant Plants
42.0,7.1,unknown
35.0,6.8,unknown
44.0,6.6,unknown
35.0,5.6,unknown
44.0,7.4,unknown
35.0,7.6,Drought-Resistant Plants
42.0,6.7,unknown
34.0,4.6,unknown
44.0,8.6,unknown
44.0,6.6,unknown
36.0,8.1,unknown
44.0,6.2,unknown
36.0,7.0,unknown
44.0,5.4,unknown
42.0,6.0,unknown
44.0,7.2,unknown
34.0,6.1,unknown
42.0,8.0,unknown
35.0,7.8,Drought-Resistant Plants
42.0,8.6,unknown
35.0,6.6,unknown
42.0,6.7,unknown
44.0,7.3,unknown
34.0,8.3,Drought-Resistant Plants
44.0,7.6,unknown
35.0,6.8,unknown
44.0,7.1,unknown
36.0,6.2,unknown
42.0,5.4,unknown
35.0,7.4,unknown
42.0,5.8,unknown
35.0,6.5,unknown
42.0,8.8,unknown
35.0,5.9,unknown
42.0,8.4,unknown
35.0,5.4,unknown
44.0,6.0,unknown
36.0,7.2,unknown
44.0,4.7,unknown
36.0,6.9,unknown
44.0,5.8,unknown
34.0,8.0,Drought-Resistant Plants
44.0,6.2,unknown
44.0,6.2,unknown
42.0,5.2,unknown
44.0,6.2,unknown
35.0,7.6,Drought-Resistant Plants
42.0,7.7,unknown
34.0,6.9,unknown
42.0,8.4,unknown
35.0,4.6,unknown
42.0,8.2,unknown
35.0,6.8,unknown
42.0,7.8,unknown
44.0,7.3,unknown
35.0,6.4,unknown
44.0,6.3,unknown
35.0,7.1,unknown
44.0,7.4,unknown
34.0,8.2,Drought-Resistant Plants
44.0,7.5,unknown
36.0,6.6,unknown
44.0,7.2,unknown
34.0,5.9,unknown
44.0,7.5,unknown
34.0,7.7,Drought-Resistant Plants
44.0,7.0,unknown
36.0,6.9,unknown
44.0,5.7,unknown
44.0,6.7,unknown
35.0,8.5,Drought-Resistant Plants
44.0,5.8,unknown
21.5,8.3,unknown
35.0,6.5,unknown
44.0,8.4,unknown
36.0,6.8,unknown
42.0,6.4,unknown
14.8,4.9,Berries and Evergreens
35.0,4.6,unknown
42.0,8.1,unknown
36.0,7.3,unknown
42.0,5.1,unknown
34.0,4.8,unknown
44.0,8.7,unknown
44.0,8.4,unknown
34.0,6.2,unknown
42.0,6.1,unknown
35.0,5.1,unknown
42.0,5.7,unknown
36.0,5.5,unknown
44.0,7.9,unknown
34.0,7.9,Drought-Resistant Plants
44.0,7.9,unknown
35.0,8.3,Drought-Resistant Plants
42.0,6.4,unknown
36.0,5.0,unknown
42.0,8.3,unknown
36.0,8.3,unknown
44.0,7.0,unknown
34.0,5.7,unknown
42.0,7.2,unknown
44.0,7.4,unknown
35.0,8.6,Drought-Resistant Plants
42.0,8.6,unknown
35.0,8.7,Drought-Resistant Plants
42.0,6.9,unknown
35.0,8.8,Drought-Resistant Plants
42.0,5.1,unknown
36.0,6.6,unknown
42.0,5.9,unknown
34.0,8.2,Drought-Resistant Plants
44.0,8.6,unknown
44.0,6.3,unknown
35.0,6.3,unknown
42.0,8.8,unknown
35.0,5.7,unknown
42.0,6.1,unknown
34.0,6.1,unknown
44.0,5.4,unknown
35.0,5.5,unknown
44.0,6.3,unknown
36.0,7.4,unknown
42.0,6.8,unknown
34.0,7.8,Drought-Resistant Plants
44.0,7.6,unknown
34.0,8.6,Drought-Resistant Plants
42.0,5.6,unknown
36.0,6.5,unknown
44.0,6.3,unknown
36.0,7.7,unknown
44.0,7.0,unknown
44.0,5.3,unknown
36.0,7.1,unknown
42.0,6.7,unknown
17.2,7.6,unknown
35.0,4.9,unknown
44.0,8.7,unknown
42.0,9.0,unknown
44.0,8.6,unknown
35.0,7.9,Drought-Resistant Plants
44.0,6.8,unknown
36.0,5.3,unknown
44.0,7.5,unknown
35.0,6.6,unknown
42.0,4.7,unknown
44.0,8.6,unknown
35.0,6.2,unknown
46.0,7.9,unknown
35.0,7.7,Drought-Resistant Plants
42.0,5.4,unknown
35.0,5.9,unknown
42.0,6.4,unknown
35.0,6.9,unknown
44.0,6.6,unknown
34.0,8.1,Drought-Resistant Plants
44.0,8.2,unknown
44.0,8.3,unknown
34.0,6.6,unknown
44.0,8.7,unknown
36.0,8.9,unknown
44.0,6.1,unknown
35.0,5.0,unknown
46.0,8.7,unknown
35.0,6.5,unknown
44.0,8.3,unknown
35.0,5.2,unknown
42.0,6.7,unknown
34.0,7.3,unknown
44.0,5.4,unknown
35.0,6.7,unknown
42.0,5.0,unknown
44.0,5.5,unknown
34.0,5.8,unknown
45.0,5.3,unknown
36.0,7.1,unknown
42.0,8.0,unknown
36.0,4.6,unknown
44.0,5.8,unknown
35.0,4.6,unknown
44.0,7.5,unknown
35.0,8.7,Drought-Resistant Plants
42.0,6.4,unknown
35.0,5.0,unknown
44.0,6.2,unknown
34.0,7.0,unknown
44.0,5.0,unknown
35.0,6.1,unknown
44.0,7.9,unknown
44.0,8.5,unknown
36.0,4.7,unknown
44.0,7.2,unknown
36.0,7.8,unknown
44.0,4.7,unknown
36.0,5.3,unknown
44.0,6.0,unknown
34.0,8.4,Drought-Resistant Plants
44.0,7.4,unknown
34.0,5.8,unknown
44.0,5.1,unknown
42.0,4.9,unknown
44.0,7.3,unknown
35.0,5.1,unknown
44.0,4.9,unknown
34.0,6.9,unknown
44.0,7.9,unknown
44.0,6.6,unknown
42.0,5.4,unknown
44.0,6.7,unknown
35.0,8.6,Drought-Resistant Plants
42.0,4.7,unknown
36.0,6.8,unknown
44.0,6.1,unknown
36.0,5.8,unknown
44.0,7.5,unknown
36.0,6.0,unknown
42.0,7.1,unknown
34.0,7.6,Drought-Resistant Plants
44.0,8.5,unknown
36.0,4.9,unknown
44.0,7.6,unknown
34.0,5.9,unknown
44.0,4.5,unknown
44.0,7.7,unknown
36.0,7.6,unknown
42.0,5.9,unknown
35.0,5.9,unknown
44.0,5.2,unknown
34.0,5.5,unknown
44.0,7.3,unknown
34.0,6.4,unknown
44.0,6.1,unknown
34.0,8.9,Drought-Resistant Plants
44.0,7.8,unknown
34.0,5.9,unknown
44.0,6.3,unknown
34.0,7.6,Drought-Resistant Plants
44.0,5.1,unknown
44.0,7.1,unknown
34.0,4.9,unknown
44.0,4.6,unknown
36.0,8.9,unknown
44.0,8.8,unknown
35.0,4.9,unknown
44.0,8.7,unknown
35.0,6.9,unknown
44.0,6.4,unknown
36.0,6.6,unknown
42.0,8.2,unknown
34.0,8.5,Drought-Resistant Plants
44.0,8.6,unknown
35.0,5.7,unknown
44.0,5.4,unknown
35.0,7.3,unknown
42.0,7.1,unknown
44.0,7.9,unknown
42.0,8.3,unknown
44.0,4.6,unknown
35.0,6.7,unknown
44.0,5.1,unknown
35.0,6.2,unknown
44.0,4.9,unknown
28.3,8.6,Drought-Resistant Plants
35.0,5.2,unknown
44.0,6.0,unknown
34.0,4.7,unknown
44.0,5.1,unknown
36.0,7.1,unknown
44.0,6.1,unknown
35.0,7.2,unknown
44.0,6.8,unknown
35.0,4.6,unknown
42.0,7.8,unknown
44.0,4.6,unknown
35.0,7.1,unknown
42.0,7.4,unknown
35.0,5.3,unknown
44.0,5.3,unknown
35.0,8.6,Drought-Resistant Plants
44.0,6.2,unknown
34.0,8.7,Drought-Resistant Plants
44.0,5.6,unknown
36.0,6.1,unknown
44.0,4.9,unknown
36.0,7.5,unknown
44.0,8.6,unknown
10.8,6.7,Cool-Season Grains
35.0,8.1,Drought-Resistant Plants
42.0,6.0,unknown
44.0,7.9,unknown
42.0,6.9,unknown
44.0,7.3,unknown
34.0,6.4,unknown
45.0,7.1,unknown
42.0,5.4,unknown
44.0,7.2,unknown
26.9,4.7,unknown
35.0,7.0,unknown
42.0,6.2,unknown
34.0,5.6,unknown
44.0,7.6,unknown
35.0,7.7,Drought-Resistant Plants
42.0,5.3,unknown
35.0,7.2,unknown
42.0,5.1,unknown
36.0,7.4,unknown
44.0,7.8,unknown
44.0,7.1,unknown
36.0,5.3,unknown
42.0,4.8,unknown
42.0,4.7,unknown
46.0,7.2,unknown
36.0,7.1,unknown
44.0,8.1,unknown
35.0,4.7,unknown
42.0,8.9,unknown
34.0,8.0,Drought-Resistant Plants
44.0,7.1,unknown
35.0,5.6,unknown
44.0,6.1,unknown
35.0,8.6,Drought-Resistant Plants
42.0,8.5,unknown
36.0,6.6,unknown
44.0,5.5,unknown
44.0,6.4,unknown
35.0,6.1,unknown
42.0,8.2,unknown
35.0,8.2,Drought-Resistant Plants
44.0,8.6,unknown
34.0,5.5,unknown
44.0,5.2,unknown
36.0,7.1,unknown
42.0,8.6,unknown
35.0,6.6,unknown
44.0,7.0,unknown
36.0,8.7,unknown
44.0,8.4,unknown
35.0,7.7,Drought-Resistant Plants
44.0,6.1,unknown
44.0,5.8,unknown
35.0,7.9,Drought-Resistant Plants
46.0,6.0,unknown
42.0,4.9,unknown
35.0,9.0,Drought-Resistant Plants
44.0,9.0,unknown
34.0,4.9,unknown
42.0,6.2,unknown
44.0,5.6,unknown
35.0,7.3,unknown
42.0,8.7,unknown
35.0,8.5,Drought-Resistant Plants
46.0,4.6,unknown
35.0,8.7,Drought-Resistant Plants
44.0,6.3,unknown
35.0,7.8,Drought-Resistant Plants
46.0,6.7,unknown
44.0,5.6,unknown
35.0,5.8,unknown
46.0,8.3,unknown
35.0,5.5,unknown
45.0,6.6,unknown
35.0,8.1,Drought-Resistant Plants
44.0,6.1,unknown
35.0,6.1,unknown
46.0,8.4,unknown
42.0,5.1,unknown
44.0,8.1,unknown
35.0,6.7,unknown
42.0,6.6,unknown
35.0,4.9,unknown
42.0,4.7,unknown
36.0,8.9,unknown
44.0,7.2,unknown
35.0,6.3,unknown
42.0,7.1,unknown
35.0,8.0,Drought-Resistant Plants
42.0,6.7,unknown
44.0,4.6,unknown
34.0,8.3,Drought-Resistant Plants
44.0,7.4,unknown
36.0,5.8,unknown
44.0,5.0,unknown
35.0,8.1,Drought-Resistant Plants
42.0,6.6,unknown
36.0,4.9,unknown
44.0,6.1,unknown
35.0,7.1,unknown
46.0,6.7,unknown
35.0,7.2,unknown
46.0,7.2,unknown
44.0,7.0,unknown
34.0,7.5,Drought-Resistant Plants
44.0,5.2,unknown
36.0,4.8,unknown
44.0,8.2,unknown
35.0,8.1,Drought-Resistant Plants
42.0,6.1,unknown
35.0,5.1,unknown
42.0,7.5,unknown
42.0,5.6,unknown
46.0,8.6,unknown
35.0,5.2,unknown
42.0,5.5,unknown
36.0,5.1,unknown
44.0,6.9,unknown
34.0,6.0,unknown
42.0,6.0,unknown
36.0,6.7,unknown
44.0,8.8,unknown
34.0,7.1,unknown
44.0,6.4,unknown
34.0,7.9,Drought-Resistant Plants
44.0,7.3,unknown
44.0,6.6,unknown
42.0,8.6,unknown
34.0,4.6,unknown
42.0,5.1,unknown
44.0,7.8,unknown
35.0,8.8,Drought-Resistant Plants
42.0,6.8,unknown
36.0,8.4,unknown
42.0,5.4,unknown
35.0,6.0,unknown
42.0,4.8,unknown
35.0,4.9,unknown
42.0,6.1,unknown
35.0,8.7,Drought-Resistant Plants
42.0,8.7,unknown
44.0,5.7,unknown
36.0,7.0,unknown
44.0,5.8,unknown
35.0,7.5,Drought-Resistant Plants
42.0,5.6,unknown
36.0,5.1,unknown
42.0,5.4,unknown
44.0,5.7,unknown
42.0,4.8,unknown
42.0,6.0,unknown
46.0,8.5,unknown
34.0,8.8,Drought-Resistant Plants
44.0,7.8,unknown
44.0,7.6,unknown
34.0,7.1,unknown
44.0,6.3,unknown
35.0,8.7,Drought-Resistant Plants
42.0,5.1,unknown
42.0,5.4,unknown
46.0,4.7,unknown
35.0,7.8,Drought-Resistant Plants
44.0,6.6,unknown
34.0,5.4,unknown
44.0,4.5,unknown
35.0,7.2,unknown
44.0,5.7,unknown
35.0,8.9,Drought-Resistant Plants
46.0,5.5,unknown
44.0,5.1,unknown
35.0,7.9,Drought-Resistant Plants
42.0,5.1,unknown
36.0,8.3,unknown
44.0,6.9,unknown
35.0,5.2,unknown
42.0,7.5,unknown
35.0,5.6,unknown
42.0,7.8,unknown
42.0,6.7,unknown
46.0,4.5,unknown
35.0,6.1,unknown
42.0,7.1,unknown
35.0,8.7,Drought-Resistant Plants
42.0,4.7,unknown
36.0,4.6,unknown
44.0,5.6,unknown
35.0,6.0,unknown
46.0,8.1,unknown
44.0,4.9,unknown
42.0,7.3,unknown
46.0,8.1,unknown
42.0,5.2,unknown
44.0,8.7,unknown
42.0,4.7,unknown
44.0,8.8,unknown
35.0,5.6,unknown
42.0,4.5,unknown
36.0,8.7,unknown
44.0,8.2,unknown
35.0,4.6,unknown
42.0,4.9,unknown
35.0,8.9,Drought-Resistant Plants
42.0,6.7,unknown
44.0,7.9,unknown
34.0,8.6,Drought-Resistant Plants
44.0,6.5,unknown
35.0,8.7,Drought-Resistant Plants
42.0,5.8,unknown
34.0,6.4,unknown
42.0,6.4,unknown
35.0,5.7,unknown
42.0,5.5,unknown
35.0,7.1,unknown
42.0,5.4,unknown
42.0,8.0,unknown
35.0,4.8,unknown
34.0,5.8,unknown
44.0,8.4,unknown
44.0,5.8,unknown
34.0,7.7,Drought-Resistant Plants
45.0,6.9,unknown
42.0,5.3,unknown
45.0,7.1,unknown
35.0,7.9,Drought-Resistant Plants
46.0,6.7,unknown
35.0,5.2,unknown
46.0,6.1,unknown
35.0,7.9,Drought-Resistant Plants
46.0,6.8,unknown
42.0,7.1,unknown
44.0,7.4,unknown
44.0,6.9,unknown
42.0,6.7,unknown
46.0,5.1,unknown
35.0,8.9,Drought-Resistant Plants
44.0,4.9,unknown
42.0,6.1,unknown
34.0,8.6,Drought-Resistant Plants
42.0,7.7,unknown
46.0,6.7,unknown
36.0,6.3,unknown
42.0,8.1,unknown
26.8,8.9,Drought-Resistant Plants
35.0,6.0,unknown
46.0,7.8,unknown
36.0,8.9,unknown
44.0,6.6,unknown
44.0,4.7,unknown
35.0,6.8,unknown
46.0,6.6,unknown
35.0,5.9,unknown
46.0,5.7,unknown
42.0,8.5,unknown
46.0,7.7,unknown
42.0,6.9,unknown
45.0,5.4,unknown
35.0,7.9,Drought-Resistant Plants
42.0,5.6,unknown
36.0,8.1,unknown
42.0,6.0,unknown
42.0,8.0,unknown
35.0,5.0,unknown
46.0,5.7,unknown
36.0,7.1,unknown
46.0,5.7,unknown
34.0,4.7,unknown
44.0,5.3,unknown
35.0,5.4,unknown
42.0,4.7,unknown
34.0,6.1,unknown
46.0,8.4,unknown
