soil_temp,soil_phs,Plant_Type
9.3,6.4,Cool-Season Grains
25.2,6.5,Tropical and Wetland Plants
29.9,8.8,Drought-Resistant Plants
9.9,6.3,Cool-Season Grains
26.5,7.0,Herbs and Aromatic Plants
14.9,6.8,Cool-Season Grains
12.4,4.5,Berries and Evergreens
23.4,8.0,Herbs and Aromatic Plants
29.4,6.6,Tropical and Wetland Plants
25.9,5.9,Medicinal Plants
27.8,8.2,Drought-Resistant Plants
8.0,6.0,Cool-Season Grains
9.0,6.8,Cool-Season Grains
8.0,6.4,Cool-Season Grains
9.0,6.3,Cool-Season Grains
13.4,4.5,Berries and Evergreens
13.0,5.7,Leafy Greens and Root Vegetables
15.3,7.3,Stone Fruits
15.5,5.8,Leafy Greens and Root Vegetables
15.9,5.8,Leafy Greens and Root Vegetables
16.0,6.3,Leafy Greens and Root Vegetables
16.2,7.3,Stone Fruits
16.7,7.0,Legumes and Nitrogen-Fixers
17.2,6.5,Leafy Greens and Root Vegetables
10.0,6.2,Leafy Greens and Root Vegetables
17.2,7.5,Stone Fruits
15.4,7.3,Stone Fruits
16.4,6.1,Leafy Greens and Root Vegetables
14.9,4.9,Berries and Evergreens
15.6,7.4,Stone Fruits
15.4,5.6,Leafy Greens and Root Vegetables
14.7,6.1,Leafy Greens and Root Vegetables
15.5,5.6,Leafy Greens and Root Vegetables
14.9,4.7,Berries and Evergreens
13.4,5.4,Berries and Evergreens
14.5,4.7,Berries and Evergreens
13.6,5.4,Berries and Evergreens
12.7,6.1,Leafy Greens and Root Vegetables
10.3,4.7,Berries and Evergreens
11.4,6.3,Leafy Greens and Root Vegetables
12.6,5.6,Leafy Greens and Root Vegetables
11.5,6.7,Cool-Season Grains
12.5,7.0,Cool-Season Grains
11.4,6.5,Leafy Greens and Root Vegetables
11.5,4.6,Berries and Evergreens
11.9,5.3,Berries and Evergreens
12.6,4.9,Berries and Evergreens
11.7,6.6,Cool-Season Grains
12.7,5.4,Berries and Evergreens
12.2,5.3,Berries and Evergreens
11.9,6.6,Cool-Season Grains
12.2,6.3,Leafy Greens and Root Vegetables
13.0,6.4,Leafy Greens and Root Vegetables
12.0,6.8,Cool-Season Grains
14.6,6.2,Leafy Greens and Root Vegetables
14.9,6.7,Cool-Season Grains
13.4,6.3,Leafy Greens and Root Vegetables
15.2,7.4,Stone Fruits
20.4,5.5,Medicinal Plants
20.6,7.0,Warm-Season Fruits and Vegetables
17.1,7.0,Legumes and Nitrogen-Fixers
24.3,7.5,Warm-Season Fruits and Vegetables
20.4,7.6,Herbs and Aromatic Plants
11.5,5.0,Berries and Evergreens
17.1,5.7,Leafy Greens and Root Vegetables
11.4,5.9,Leafy Greens and Root Vegetables
15.1,7.2,Stone Fruits
12.3,5.0,Berries and Evergreens
11.1,6.7,Cool-Season Grains
11.5,6.1,Leafy Greens and Root Vegetables
9.8,6.6,Cool-Season Grains
11.7,6.2,Leafy Greens and Root Vegetables
10.1,5.4,Berries and Evergreens
13.2,4.8,Berries and Evergreens
11.0,4.9,Berries and Evergreens
11.9,6.0,Leafy Greens and Root Vegetables
10.1,5.3,Berries and Evergreens
11.1,6.5,Leafy Greens and Root Vegetables
10.0,5.8,Leafy Greens and Root Vegetables
12.1,6.3,Leafy Greens and Root Vegetables
11.3,6.1,Leafy Greens and Root Vegetables
12.2,5.3,Berries and Evergreens
12.5,4.5,Berries and Evergreens
10.1,7.0,Cool-Season Grains
12.9,5.1,Berries and Evergreens
16.3,6.7,Legumes and Nitrogen-Fixers
13.4,4.7,Berries and Evergreens
14.6,6.2,Leafy Greens and Root Vegetables
12.3,7.0,Cool-Season Grains
15.1,6.5,Leafy Greens and Root Vegetables
13.0,6.3,Leafy Greens and Root Vegetables
15.2,7.4,Stone Fruits
13.4,4.6,Berries and Evergreens
13.1,4.9,Berries and Evergreens
11.2,5.3,Berries and Evergreens
15.1,6.1,Leafy Greens and Root Vegetables
13.3,5.6,Leafy Greens and Root Vegetables
13.4,6.5,Leafy Greens and Root Vegetables
13.6,4.5,Berries and Evergreens
13.2,6.1,Leafy Greens and Root Vegetables
11.6,5.3,Berries and Evergreens
17.1,5.6,Leafy Greens and Root Vegetables
19.1,6.7,Warm-Season Fruits and Vegetables
17.3,7.3,Stone Fruits
24.7,8.0,Herbs and Aromatic Plants
21.0,8.0,Herbs and Aromatic Plants
29.9,7.8,Herbs and Aromatic Plants
24.3,8.0,Herbs and Aromatic Plants
26.8,6.0,Tropical and Wetland Plants
19.0,7.0,Warm-Season Fruits and Vegetables
8.0,6.2,Cool-Season Grains
10.0,5.7,Leafy Greens and Root Vegetables
11.0,5.1,Berries and Evergreens
15.0,6.0,Leafy Greens and Root Vegetables
12.0,4.5,Berries and Evergreens
13.0,4.6,Berries and Evergreens
16.0,5.6,Leafy Greens and Root Vegetables
14.0,5.3,Berries and Evergreens
18.0,5.5,Leafy Greens and Root Vegetables
22.0,5.5,Medicinal Plants
18.0,5.6,Leafy Greens and Root Vegetables
18.0,7.4,Warm-Season Fruits and Vegetables
23.0,7.0,Warm-Season Fruits and Vegetables
18.0,5.8,Leafy Greens and Root Vegetables
18.0,6.7,Warm-Season Fruits and Vegetables
20.0,5.8,Leafy Greens and Root Vegetables
21.0,7.9,Herbs and Aromatic Plants
21.0,7.7,Herbs and Aromatic Plants
16.0,6.3,Leafy Greens and Root Vegetables
16.0,5.9,Leafy Greens and Root Vegetables
15.0,6.8,Cool-Season Grains
15.0,5.4,Berries and Evergreens
16.0,5.6,Leafy Greens and Root Vegetables
19.0,7.0,Warm-Season Fruits and Vegetables
18.0,7.5,Warm-Season Fruits and Vegetables
14.0,6.1,Leafy Greens and Root Vegetables
15.0,4.6,Berries and Evergreens
16.0,5.6,Leafy Greens and Root Vegetables
14.0,6.6,Cool-Season Grains
21.0,7.4,Warm-Season Fruits and Vegetables
16.0,5.8,Leafy Greens and Root Vegetables
21.0,8.0,Herbs and Aromatic Plants
22.0,6.0,Legumes and Nitrogen-Fixers
19.0,7.3,Warm-Season Fruits and Vegetables
20.0,5.9,Leafy Greens and Root Vegetables
17.0,6.1,Leafy Greens and Root Vegetables
15.0,7.4,Stone Fruits
18.0,6.4,Leafy Greens and Root Vegetables
25.8,7.9,Herbs and Aromatic Plants
10.0,5.1,Berries and Evergreens
8.0,6.2,Cool-Season Grains
10.0,6.3,Leafy Greens and Root Vegetables
10.0,5.6,Leafy Greens and Root Vegetables
13.0,6.5,Leafy Greens and Root Vegetables
11.0,6.4,Leafy Greens and Root Vegetables
10.0,4.9,Berries and Evergreens
10.0,5.5,Berries and Evergreens
14.0,6.3,Leafy Greens and Root Vegetables
15.0,4.6,Berries and Evergreens
11.0,5.4,Berries and Evergreens
10.0,6.4,Leafy Greens and Root Vegetables
15.0,6.6,Cool-Season Grains
16.0,7.2,Stone Fruits
13.0,5.5,Berries and Evergreens
15.0,6.7,Cool-Season Grains
13.0,6.2,Leafy Greens and Root Vegetables
24.2,7.9,Herbs and Aromatic Plants
19.0,5.6,Leafy Greens and Root Vegetables
17.0,6.1,Leafy Greens and Root Vegetables
30.0,7.2,Herbs and Aromatic Plants
15.0,5.8,Leafy Greens and Root Vegetables
14.0,6.5,Leafy Greens and Root Vegetables
15.0,5.9,Leafy Greens and Root Vegetables
15.0,7.4,Stone Fruits
14.0,6.8,Cool-Season Grains
14.0,5.5,Berries and Evergreens
15.0,6.2,Leafy Greens and Root Vegetables
16.0,7.3,Stone Fruits
14.0,6.9,Cool-Season Grains
15.0,6.9,Cool-Season Grains
13.0,6.0,Leafy Greens and Root Vegetables
15.0,6.8,Cool-Season Grains
14.0,5.3,Berries and Evergreens
15.0,6.7,Cool-Season Grains
10.0,6.4,Leafy Greens and Root Vegetables
12.0,5.6,Leafy Greens and Root Vegetables
29.0,7.5,Herbs and Aromatic Plants
20.1,5.8,Medicinal Plants
11.5,6.1,Leafy Greens and Root Vegetables
8.0,6.0,Cool-Season Grains
10.5,5.3,Berries and Evergreens
11.5,5.2,Berries and Evergreens
15.3,7.4,Stone Fruits
16.5,7.0,Legumes and Nitrogen-Fixers
16.5,7.5,Stone Fruits
16.8,6.2,Leafy Greens and Root Vegetables
16.9,6.7,Legumes and Nitrogen-Fixers
14.0,6.0,Leafy Greens and Root Vegetables
15.0,4.9,Berries and Evergreens
16.5,6.7,Legumes and Nitrogen-Fixers
17.0,5.9,Leafy Greens and Root Vegetables
17.2,7.1,Stone Fruits
16.8,6.3,Leafy Greens and Root Vegetables
23.5,7.6,Herbs and Aromatic Plants
22.8,5.5,Medicinal Plants
24.0,5.7,Medicinal Plants
24.2,6.8,Warm-Season Fruits and Vegetables
31.9,8.3,Drought-Resistant Plants
30.5,8.2,Drought-Resistant Plants
10.0,5.2,Berries and Evergreens
21.0,7.9,Herbs and Aromatic Plants
20.5,6.2,Legumes and Nitrogen-Fixers
25.0,7.3,Warm-Season Fruits and Vegetables
27.0,7.2,Herbs and Aromatic Plants
25.0,7.8,Herbs and Aromatic Plants
26.0,6.7,Tropical and Wetland Plants
22.5,6.2,Legumes and Nitrogen-Fixers
21.0,7.4,Warm-Season Fruits and Vegetables
13.0,5.0,Berries and Evergreens
12.0,6.5,Leafy Greens and Root Vegetables
12.0,6.3,Leafy Greens and Root Vegetables
10.0,7.0,Cool-Season Grains
24.0,5.8,Medicinal Plants
27.0,6.4,Tropical and Wetland Plants
28.0,7.2,Herbs and Aromatic Plants
25.0,6.6,Warm-Season Fruits and Vegetables
26.0,6.7,Tropical and Wetland Plants
14.0,5.0,Berries and Evergreens
12.0,5.6,Leafy Greens and Root Vegetables
8.8,6.2,Cool-Season Grains
11.1,5.3,Berries and Evergreens
10.8,6.5,Leafy Greens and Root Vegetables
15.1,5.9,Leafy Greens and Root Vegetables
10.1,6.8,Cool-Season Grains
18.1,6.6,Warm-Season Fruits and Vegetables
14.4,7.0,Cool-Season Grains
10.5,5.1,Berries and Evergreens
16.0,5.6,Leafy Greens and Root Vegetables
11.6,4.9,Berries and Evergreens
17.5,6.4,Leafy Greens and Root Vegetables
14.0,5.9,Leafy Greens and Root Vegetables
15.3,6.3,Leafy Greens and Root Vegetables
10.1,5.0,Berries and Evergreens
10.2,5.8,Leafy Greens and Root Vegetables
10.2,7.0,Cool-Season Grains
8.5,6.9,Cool-Season Grains
11.0,5.5,Berries and Evergreens
16.6,7.5,Stone Fruits
19.5,7.1,Warm-Season Fruits and Vegetables
17.2,5.6,Leafy Greens and Root Vegetables
21.2,5.5,Medicinal Plants
18.4,6.4,Leafy Greens and Root Vegetables
19.1,5.5,Leafy Greens and Root Vegetables
25.0,7.2,Warm-Season Fruits and Vegetables
22.3,6.6,Warm-Season Fruits and Vegetables
26.7,7.9,Herbs and Aromatic Plants
27.1,6.4,Tropical and Wetland Plants
23.6,7.8,Herbs and Aromatic Plants
27.2,5.5,Medicinal Plants
24.1,6.9,Warm-Season Fruits and Vegetables
22.9,6.3,Legumes and Nitrogen-Fixers
20.1,6.1,Legumes and Nitrogen-Fixers
18.6,5.9,Leafy Greens and Root Vegetables
22.0,6.0,Legumes and Nitrogen-Fixers
23.1,6.8,Warm-Season Fruits and Vegetables
19.5,7.3,Warm-Season Fruits and Vegetables
10.2,6.7,Cool-Season Grains
17.1,6.6,Legumes and Nitrogen-Fixers
14.7,5.4,Berries and Evergreens
13.3,5.8,Leafy Greens and Root Vegetables
14.2,5.6,Leafy Greens and Root Vegetables
12.3,5.4,Berries and Evergreens
10.7,5.1,Berries and Evergreens
11.0,6.9,Cool-Season Grains
17.1,6.1,Leafy Greens and Root Vegetables
13.3,6.1,Leafy Greens and Root Vegetables
15.9,5.9,Leafy Greens and Root Vegetables
15.1,5.9,Leafy Greens and Root Vegetables
13.7,6.5,Leafy Greens and Root Vegetables
15.1,6.2,Leafy Greens and Root Vegetables
15.7,5.6,Leafy Greens and Root Vegetables
18.7,6.9,Warm-Season Fruits and Vegetables
17.1,7.5,Stone Fruits
18.1,5.7,Leafy Greens and Root Vegetables
17.1,5.6,Leafy Greens and Root Vegetables
18.8,6.7,Warm-Season Fruits and Vegetables
17.9,6.0,Leafy Greens and Root Vegetables
17.1,7.3,Stone Fruits
18.8,7.1,Warm-Season Fruits and Vegetables
14.4,4.7,Berries and Evergreens
15.6,5.5,Leafy Greens and Root Vegetables
15.5,7.3,Stone Fruits
15.2,6.7,Legumes and Nitrogen-Fixers
14.7,5.3,Berries and Evergreens
14.2,6.7,Cool-Season Grains
15.7,6.1,Leafy Greens and Root Vegetables
15.9,7.3,Stone Fruits
16.1,6.9,Legumes and Nitrogen-Fixers
15.0,6.1,Leafy Greens and Root Vegetables
12.8,5.7,Leafy Greens and Root Vegetables
12.6,6.3,Leafy Greens and Root Vegetables
14.7,6.7,Cool-Season Grains
12.7,5.9,Leafy Greens and Root Vegetables
12.8,5.5,Berries and Evergreens
12.7,5.1,Berries and Evergreens
13.1,5.8,Leafy Greens and Root Vegetables
12.2,6.8,Cool-Season Grains
10.8,6.9,Cool-Season Grains
9.6,6.8,Cool-Season Grains
12.3,5.7,Leafy Greens and Root Vegetables
12.5,6.9,Cool-Season Grains
10.2,6.5,Leafy Greens and Root Vegetables
14.2,6.2,Leafy Greens and Root Vegetables
14.7,6.9,Cool-Season Grains
14.2,4.8,Berries and Evergreens
13.4,5.2,Berries and Evergreens
12.5,5.0,Berries and Evergreens
12.3,6.5,Leafy Greens and Root Vegetables
12.9,4.6,Berries and Evergreens
11.4,6.1,Leafy Greens and Root Vegetables
11.1,6.6,Cool-Season Grains
12.0,4.8,Berries and Evergreens
11.4,4.6,Berries and Evergreens
12.6,4.9,Berries and Evergreens
10.5,5.4,Berries and Evergreens
9.5,6.6,Cool-Season Grains
9.3,6.8,Cool-Season Grains
9.5,7.0,Cool-Season Grains
9.6,6.7,Cool-Season Grains
8.3,6.3,Cool-Season Grains
11.3,4.7,Berries and Evergreens
10.1,6.1,Leafy Greens and Root Vegetables
9.7,6.7,Cool-Season Grains
8.0,6.5,Cool-Season Grains
11.1,5.3,Berries and Evergreens
11.3,5.0,Berries and Evergreens
14.0,7.0,Cool-Season Grains
9.7,7.0,Cool-Season Grains
12.1,5.1,Berries and Evergreens
11.1,6.0,Leafy Greens and Root Vegetables
11.3,5.4,Berries and Evergreens
12.1,4.7,Berries and Evergreens
10.7,5.8,Leafy Greens and Root Vegetables
10.6,5.7,Leafy Greens and Root Vegetables
10.7,6.6,Cool-Season Grains
11.2,5.3,Berries and Evergreens
10.5,5.6,Leafy Greens and Root Vegetables
11.0,6.7,Cool-Season Grains
10.5,6.0,Leafy Greens and Root Vegetables
10.7,6.2,Leafy Greens and Root Vegetables
11.2,4.7,Berries and Evergreens
11.0,5.1,Berries and Evergreens
13.6,5.0,Berries and Evergreens
14.4,6.1,Leafy Greens and Root Vegetables
21.3,6.9,Warm-Season Fruits and Vegetables
21.0,7.7,Herbs and Aromatic Plants
19.7,6.1,Leafy Greens and Root Vegetables
20.4,6.2,Legumes and Nitrogen-Fixers
26.2,8.9,Drought-Resistant Plants
22.2,7.5,Warm-Season Fruits and Vegetables
21.2,5.6,Medicinal Plants
20.6,6.9,Warm-Season Fruits and Vegetables
15.5,6.3,Leafy Greens and Root Vegetables
16.4,7.5,Stone Fruits
17.1,6.5,Leafy Greens and Root Vegetables
17.0,6.5,Leafy Greens and Root Vegetables
17.0,6.5,Leafy Greens and Root Vegetables
15.4,6.9,Legumes and Nitrogen-Fixers
15.0,6.6,Cool-Season Grains
11.8,5.3,Berries and Evergreens
11.5,5.1,Berries and Evergreens
11.5,6.6,Cool-Season Grains
9.7,6.9,Cool-Season Grains
8.2,6.1,Cool-Season Grains
10.7,5.7,Leafy Greens and Root Vegetables
9.6,6.8,Cool-Season Grains
10.0,6.5,Leafy Greens and Root Vegetables
8.0,6.4,Cool-Season Grains
9.0,6.8,Cool-Season Grains
9.0,6.1,Cool-Season Grains
10.8,6.9,Cool-Season Grains
10.5,4.6,Berries and Evergreens
11.1,5.7,Leafy Greens and Root Vegetables
10.9,6.4,Leafy Greens and Root Vegetables
11.2,5.6,Leafy Greens and Root Vegetables
10.7,4.8,Berries and Evergreens
11.8,4.9,Berries and Evergreens
11.1,4.5,Berries and Evergreens
8.9,6.3,Cool-Season Grains
9.7,6.8,Cool-Season Grains
10.5,6.6,Cool-Season Grains
10.0,5.3,Berries and Evergreens
11.0,7.0,Cool-Season Grains
10.8,6.5,Leafy Greens and Root Vegetables
11.6,4.9,Berries and Evergreens
10.5,5.3,Berries and Evergreens
10.8,5.5,Berries and Evergreens
11.6,6.0,Leafy Greens and Root Vegetables
10.9,5.6,Leafy Greens and Root Vegetables
10.6,5.0,Berries and Evergreens
10.3,5.3,Berries and Evergreens
10.2,6.3,Leafy Greens and Root Vegetables
10.4,6.3,Leafy Greens and Root Vegetables
9.9,6.9,Cool-Season Grains
10.1,6.8,Cool-Season Grains
10.9,6.3,Leafy Greens and Root Vegetables
11.2,5.1,Berries and Evergreens
11.0,4.8,Berries and Evergreens
10.3,5.2,Berries and Evergreens
10.6,4.9,Berries and Evergreens
10.4,6.1,Leafy Greens and Root Vegetables
10.5,6.9,Cool-Season Grains
11.9,5.7,Leafy Greens and Root Vegetables
12.0,6.4,Leafy Greens and Root Vegetables
11.4,5.6,Leafy Greens and Root Vegetables
10.8,5.5,Berries and Evergreens
11.9,5.2,Berries and Evergreens
11.4,6.4,Leafy Greens and Root Vegetables
11.6,5.1,Berries and Evergreens
11.3,6.4,Leafy Greens and Root Vegetables
11.9,5.0,Berries and Evergreens
11.5,5.9,Leafy Greens and Root Vegetables
12.5,5.8,Leafy Greens and Root Vegetables
11.9,5.8,Leafy Greens and Root Vegetables
12.6,6.7,Cool-Season Grains
12.0,5.6,Leafy Greens and Root Vegetables
12.3,5.9,Leafy Greens and Root Vegetables
12.5,6.6,Cool-Season Grains
12.6,6.9,Cool-Season Grains
12.4,6.7,Cool-Season Grains
12.4,6.4,Leafy Greens and Root Vegetables
12.3,6.8,Cool-Season Grains
11.8,6.7,Cool-Season Grains
12.2,5.9,Leafy Greens and Root Vegetables
13.0,5.8,Leafy Greens and Root Vegetables
12.9,4.9,Berries and Evergreens
12.5,4.7,Berries and Evergreens
12.9,4.7,Berries and Evergreens
12.7,6.2,Leafy Greens and Root Vegetables
13.6,6.5,Leafy Greens and Root Vegetables
12.4,5.0,Berries and Evergreens
12.2,6.6,Cool-Season Grains
16.3,6.7,Legumes and Nitrogen-Fixers
29.9,6.7,Tropical and Wetland Plants
12.1,6.7,Cool-Season Grains
25.4,5.9,Medicinal Plants
25.6,6.2,Tropical and Wetland Plants
10.6,6.2,Leafy Greens and Root Vegetables
20.9,6.3,Legumes and Nitrogen-Fixers
27.9,6.6,Tropical and Wetland Plants
13.7,5.9,Leafy Greens and Root Vegetables
12.3,6.3,Leafy Greens and Root Vegetables
24.9,6.3,Legumes and Nitrogen-Fixers
20.9,6.7,Warm-Season Fruits and Vegetables
13.7,6.5,Leafy Greens and Root Vegetables
13.3,6.6,Cool-Season Grains
28.9,7.0,Herbs and Aromatic Plants
23.0,7.0,Warm-Season Fruits and Vegetables
15.5,6.4,Leafy Greens and Root Vegetables
21.2,6.3,Legumes and Nitrogen-Fixers
11.2,5.4,Berries and Evergreens
25.0,5.8,Medicinal Plants
23.1,6.1,Legumes and Nitrogen-Fixers
15.1,7.1,Stone Fruits
29.1,7.5,Herbs and Aromatic Plants
17.0,6.7,Legumes and Nitrogen-Fixers
29.0,6.7,Tropical and Wetland Plants
14.2,6.5,Leafy Greens and Root Vegetables
14.4,6.6,Cool-Season Grains
17.7,6.5,Leafy Greens and Root Vegetables
26.0,6.6,Tropical and Wetland Plants
24.6,7.7,Herbs and Aromatic Plants
19.8,7.5,Warm-Season Fruits and Vegetables
9.0,6.2,Cool-Season Grains
10.0,6.9,Cool-Season Grains
9.5,6.5,Cool-Season Grains
11.5,5.9,Leafy Greens and Root Vegetables
27.3,7.2,Herbs and Aromatic Plants
22.0,6.5,Warm-Season Fruits and Vegetables
22.5,7.0,Warm-Season Fruits and Vegetables
23.5,5.5,Medicinal Plants
23.0,7.2,Warm-Season Fruits and Vegetables
21.5,5.6,Medicinal Plants
22.5,7.9,Herbs and Aromatic Plants
23.0,8.0,Herbs and Aromatic Plants
22.5,7.7,Herbs and Aromatic Plants
20.5,7.9,Herbs and Aromatic Plants
21.5,7.5,Warm-Season Fruits and Vegetables
22.5,7.0,Warm-Season Fruits and Vegetables
21.5,5.8,Medicinal Plants
21.0,7.7,Herbs and Aromatic Plants
16.0,5.7,Leafy Greens and Root Vegetables
15.0,6.9,Cool-Season Grains
14.0,5.8,Leafy Greens and Root Vegetables
13.0,6.5,Leafy Greens and Root Vegetables
10.0,6.9,Cool-Season Grains
13.7,6.3,Leafy Greens and Root Vegetables
11.0,6.9,Cool-Season Grains
13.3,5.4,Berries and Evergreens
19.2,6.0,Leafy Greens and Root Vegetables
15.8,6.1,Leafy Greens and Root Vegetables
21.8,8.0,Herbs and Aromatic Plants
26.9,7.1,Herbs and Aromatic Plants
26.0,7.3,Herbs and Aromatic Plants
25.2,7.8,Herbs and Aromatic Plants
27.7,7.1,Herbs and Aromatic Plants
33.9,8.9,Drought-Resistant Plants
32.7,8.8,Drought-Resistant Plants
31.6,8.6,Drought-Resistant Plants
25.0,7.0,Warm-Season Fruits and Vegetables
28.0,7.0,Herbs and Aromatic Plants
25.9,7.5,Herbs and Aromatic Plants
18.6,7.5,Warm-Season Fruits and Vegetables
14.6,5.8,Leafy Greens and Root Vegetables
11.8,6.1,Leafy Greens and Root Vegetables
12.6,5.3,Berries and Evergreens
11.3,6.6,Cool-Season Grains
9.5,6.5,Cool-Season Grains
9.4,6.8,Cool-Season Grains
13.3,4.7,Berries and Evergreens
14.3,6.2,Leafy Greens and Root Vegetables
14.0,7.0,Cool-Season Grains
22.6,7.5,Warm-Season Fruits and Vegetables
22.2,7.2,Warm-Season Fruits and Vegetables
21.8,5.6,Medicinal Plants
26.9,5.8,Medicinal Plants
26.0,6.1,Tropical and Wetland Plants
25.2,6.5,Tropical and Wetland Plants
24.2,6.3,Legumes and Nitrogen-Fixers
32.8,8.9,Drought-Resistant Plants
32.1,8.4,Drought-Resistant Plants
16.3,6.6,Legumes and Nitrogen-Fixers
32.2,8.4,Drought-Resistant Plants
34.6,7.7,Drought-Resistant Plants
20.2,5.5,Medicinal Plants
34.6,8.1,Drought-Resistant Plants
27.2,6.1,Tropical and Wetland Plants
20.8,7.1,Warm-Season Fruits and Vegetables
12.6,5.7,Leafy Greens and Root Vegetables
19.5,6.9,Warm-Season Fruits and Vegetables
12.9,4.5,Berries and Evergreens
11.8,5.8,Leafy Greens and Root Vegetables
11.3,5.7,Leafy Greens and Root Vegetables
11.6,6.4,Leafy Greens and Root Vegetables
9.6,7.0,Cool-Season Grains
8.6,6.4,Cool-Season Grains
10.2,6.8,Cool-Season Grains
9.4,6.5,Cool-Season Grains
29.8,6.3,Tropical and Wetland Plants
9.9,6.5,Cool-Season Grains
22.4,7.5,Warm-Season Fruits and Vegetables
10.7,6.5,Leafy Greens and Root Vegetables
29.7,8.6,Drought-Resistant Plants
26.8,8.0,Herbs and Aromatic Plants
25.3,8.5,Drought-Resistant Plants
11.3,6.7,Cool-Season Grains
27.0,8.3,Drought-Resistant Plants
17.4,7.4,Stone Fruits
15.9,5.9,Leafy Greens and Root Vegetables
11.7,6.7,Cool-Season Grains
28.0,5.6,Medicinal Plants
28.0,9.0,Drought-Resistant Plants
29.0,8.9,Drought-Resistant Plants
29.0,8.4,Drought-Resistant Plants
28.0,8.5,Drought-Resistant Plants
28.0,8.7,Drought-Resistant Plants
30.0,7.5,Herbs and Aromatic Plants
30.0,6.4,Tropical and Wetland Plants
29.0,6.6,Tropical and Wetland Plants
29.0,7.0,Herbs and Aromatic Plants
28.0,7.2,Herbs and Aromatic Plants
28.0,7.4,Herbs and Aromatic Plants
28.0,6.8,Tropical and Wetland Plants
20.5,5.9,Medicinal Plants
24.6,7.8,Herbs and Aromatic Plants
23.2,7.3,Warm-Season Fruits and Vegetables
22.5,5.7,Medicinal Plants
22.5,7.3,Warm-Season Fruits and Vegetables
19.8,6.6,Warm-Season Fruits and Vegetables
20.2,7.8,Herbs and Aromatic Plants
20.2,6.7,Warm-Season Fruits and Vegetables
24.3,6.4,Legumes and Nitrogen-Fixers
23.3,7.9,Herbs and Aromatic Plants
23.3,7.9,Herbs and Aromatic Plants
20.4,6.0,Legumes and Nitrogen-Fixers
20.4,5.7,Medicinal Plants
20.5,5.8,Medicinal Plants
20.5,6.6,Warm-Season Fruits and Vegetables
24.3,6.5,Warm-Season Fruits and Vegetables
25.3,6.2,Tropical and Wetland Plants
20.5,5.9,Medicinal Plants
20.1,6.4,Legumes and Nitrogen-Fixers
20.1,5.6,Medicinal Plants
23.0,6.6,Warm-Season Fruits and Vegetables
23.0,7.1,Warm-Season Fruits and Vegetables
24.3,7.8,Herbs and Aromatic Plants
22.6,7.7,Herbs and Aromatic Plants
22.6,7.3,Warm-Season Fruits and Vegetables
24.1,5.5,Medicinal Plants
20.3,6.2,Legumes and Nitrogen-Fixers
22.7,6.3,Legumes and Nitrogen-Fixers
22.5,5.7,Medicinal Plants
24.0,6.9,Warm-Season Fruits and Vegetables
24.2,7.0,Warm-Season Fruits and Vegetables
24.2,7.9,Herbs and Aromatic Plants
20.4,6.2,Legumes and Nitrogen-Fixers
20.4,7.9,Herbs and Aromatic Plants
22.1,6.4,Legumes and Nitrogen-Fixers
24.0,6.6,Warm-Season Fruits and Vegetables
24.0,6.6,Warm-Season Fruits and Vegetables
29.7,7.5,Herbs and Aromatic Plants
27.8,6.6,Tropical and Wetland Plants
26.8,6.4,Tropical and Wetland Plants
27.8,5.6,Medicinal Plants
